"Mês Ano";"Órgão Superior";"Órgão/Entidade Vinculada";"Unidade Gestora";"Área de atuação (Função)";"Subfunção";"Programa Orçamentário";"Ação Orçamentária";"Programa de Governo";"Autor Emenda";"Plano Orçamentário";"Grupo de Despesa";"Elemento de Despesa";"Modalidade de Despesa";"Valor Empenhado";"Valor Liquidado";"Valor Pago";"Valor Restos a Pagar Pagos";
"11/2020";"26000 - Ministério da Educação";"26271 - Fundação Universidade de Brasília";"154040 - FUNDACAO UNIVERSIDADE DE BRASILIA - FUB";"03 - Essencial à justiça";"092 - Representação judicial e extrajudicial";"4005 - PROTECAO JURIDICA DA UNIAO";"2674 - REPRESENTACAO JUDICIAL E EXTRAJUDICIAL DA UNIAO E SUAS AUTARQUIAS E FUNDACOES FEDERAIS";"00 - NAO ATRIBUIDO";"0000";"000D - CAPACITACAO DE SERVIDORES";"3 - Outras Despesas Correntes";"36 - Outros Serviços de Terceiros - Pessoa Física";"90 - Reserva de Contingência";"2.642,96";"5.285,92";"7.928,88";"0,00";
"11/2020";"26000 - Ministério da Educação";"26271 - Fundação Universidade de Brasília";"154040 - FUNDACAO UNIVERSIDADE DE BRASILIA - FUB";"14 - Direitos da cidadania";"422 - Direitos individuais, coletivos e difusos";"2081 - JUSTICA, CIDADANIA E SEGURANCA PUBLICA";"20I7 - POLITICA NACIONAL DE JUSTICA";"00 - NAO ATRIBUIDO";"0000";"0005 - GARANTIA E EXPANSAO DOS DIREITOS DOS MIGRANTES E REFUGIADOS";"3 - Outras Despesas Correntes";"39 - Outros Serviços de Terceiros - Pessoa Jurídica";"90 - Reserva de Contingência";"0,00";"0,00";"0,00";"174.850,30";
"11/2020";"26000 - Ministério da Educação";"26271 - Fundação Universidade de Brasília";"154040 - FUNDACAO UNIVERSIDADE DE BRASILIA - FUB";"23 - Comércio e serviços";"695 - Turismo";"2223 - A HORA DO TURISMO";"4590 - QUALIFICACAO E CERTIFICACAO NO TURISMO";"00 - NAO ATRIBUIDO";"0000";"0002 - QUALIFICACAO E INCENTIVO A CERTIFICACAO DE PESSOA FISICA E JURIDICA DA CADEIA PRODUTIVA DO TURISMO";"3 - Outras Despesas Correntes";"36 - Outros Serviços de Terceiros - Pessoa Física";"90 - Reserva de Contingência";"0,00";"2.000,00";"0,00";"0,00";
"11/2020";"26000 - Ministério da Educação";"26271 - Fundação Universidade de Brasília";"154040 - FUNDACAO UNIVERSIDADE DE BRASILIA - FUB";"09 - Previdência social";"272 - Previdência do regime estatutário";"0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"0181 - APOSENTADORIAS E PENSOES CIVIS DA UNIAO";"00 - NAO ATRIBUIDO";"0000";"0000 - APOSENTADORIAS E PENSOES CIVIS DA UNIAO";"1 - Pessoal e Encargos Sociais";"01 - Aposentadorias do RPPS, Reserva Remunerada e Reformas dos Militares";"90 - Reserva de Contingência";"21.842.789,00";"6.723.437,34";"0,00";"0,00";
"11/2020";"26000 - Ministério da Educação";"26271 - Fundação Universidade de Brasília";"154040 - FUNDACAO UNIVERSIDADE DE BRASILIA - FUB";"12 - Educação";"846 - Outros encargos especiais";"0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"09HB - CONTRIBUICAO DA UNIAO, DE SUAS AUTARQUIAS E FUNDACOES PARA O CUSTEIO DO REGIME DE PREVIDENCIA DOS SERVIDORES PUBLICOS FEDERAIS";"00 - NAO ATRIBUIDO";"0000";"0000 - CONTRIBUICAO DA UNIAO, DE SUAS AUTARQUIAS E FUNDACOES PARA O CUSTEIO DO REGIME DE PREVIDENCIA DOS SERVIDORES PUBLICOS FEDERAIS";"1 - Pessoal e Encargos Sociais";"13 - Obrigações Patronais";"91 - APLICACOES DIRETAS - OPER.INTRA-ORCAMENTARIAS";"0,00";"31.614.347,33";"31.614.347,33";"0,00";
"11/2020";"26000 - Ministério da Educação";"26271 - Fundação Universidade de Brasília";"154040 - FUNDACAO UNIVERSIDADE DE BRASILIA - FUB";"12 - Educação";"331 - Proteção e benefícios ao trabalhador";"0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"212B - BENEFICIOS OBRIGATORIOS AOS SERVIDORES CIVIS, EMPREGADOS, MILITARES E SEUS DEPENDENTES";"00 - NAO ATRIBUIDO";"0000";"RO03 - REGRA DE OURO: AUXILIO-TRANSPORTE DE CIVIS";"3 - Outras Despesas Correntes";"49 - Auxílio-Transporte";"90 - Reserva de Contingência";"0,00";"38.848,52";"21.845,32";"0,00";
"11/2020";"26000 - Ministério da Educação";"26271 - Fundação Universidade de Brasília";"154040 - FUNDACAO UNIVERSIDADE DE BRASILIA - FUB";"12 - Educação";"364 - Ensino superior";"5013 - EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUI";"20RK - FUNCIONAMENTO DE INSTITUICOES FEDERAIS DE ENSINO SUPERIOR";"00 - NAO ATRIBUIDO";"0000";"CVRO - CORONAVIRUS (COVID-19) - REGRA DE OURO";"3 - Outras Despesas Correntes";"30 - Material de Consumo";"90 - Reserva de Contingência";"30.634,88";"42.071,22";"42.964,42";"0,00";
"11/2020";"26000 - Ministério da Educação";"26271 - Fundação Universidade de Brasília";"154040 - FUNDACAO UNIVERSIDADE DE BRASILIA - FUB";"05 - Defesa nacional";"153 - Defesa terrestre";"6012 - DEFESA NACIONAL";"14T4 - IMPLANTACAO DO PROJETO GUARANI";"00 - NAO ATRIBUIDO";"0000";"0000 - IMPLANTACAO DO PROJETO GUARANI";"3 - Outras Despesas Correntes";"39 - Outros Serviços de Terceiros - Pessoa Jurídica";"90 - Reserva de Contingência";"0,00";"0,00";"33.273,88";"0,00";
"11/2020";"26000 - Ministério da Educação";"26271 - Fundação Universidade de Brasília";"154040 - FUNDACAO UNIVERSIDADE DE BRASILIA - FUB";"28 - Encargos especiais";"846 - Outros encargos especiais";"0910 - OPERACOES ESPECIAIS: GESTAO DA PARTICIPACAO EM ORGANISMOS E";"00PW - CONTRIBUICOES A ENTIDADES NACIONAIS SEM EXIGENCIA DE PROGRAMACAO ESPECIFICA";"00 - NAO ATRIBUIDO";"0000";"0029 - PAGAMENTO DE ANUIDADE A ASSOCIACAO NACIONAL DE PESQUISA E POS-GRADUACAO EM PSICOLOGIA - ANPEPP";"3 - Outras Despesas Correntes";"41 - Contribuições";"50 - Transferências a Instituições Privadas sem Fins Lucrativos";"- 1,20";"1.526,40";"3.052,80";"0,00";
"11/2020";"26000 - Ministério da Educação";"26271 - Fundação Universidade de Brasília";"154040 - FUNDACAO UNIVERSIDADE DE BRASILIA - FUB";"12 - Educação";"331 - Proteção e benefícios ao trabalhador";"0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"212B - BENEFICIOS OBRIGATORIOS AOS SERVIDORES CIVIS, EMPREGADOS, MILITARES E SEUS DEPENDENTES";"00 - NAO ATRIBUIDO";"0000";"0003 - AUXILIO-TRANSPORTE DE CIVIS";"3 - Outras Despesas Correntes";"04 - Contratação por Tempo Determinado";"90 - Reserva de Contingência";"0,00";"0,00";"578,46";"0,00";
"11/2020";"26000 - Ministério da Educação";"26271 - Fundação Universidade de Brasília";"154040 - FUNDACAO UNIVERSIDADE DE BRASILIA - FUB";"06 - Segurança pública";"122 - Administração geral";"0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"2000 - ADMINISTRACAO DA UNIDADE";"00 - NAO ATRIBUIDO";"0000";"0002 - CAPACITACAO E FORMACAO PROFISSIONAL";"3 - Outras Despesas Correntes";"39 - Outros Serviços de Terceiros - Pessoa Jurídica";"90 - Reserva de Contingência";"16.332,50";"0,00";"0,00";"0,00";
"11/2020";"26000 - Ministério da Educação";"26271 - Fundação Universidade de Brasília";"154040 - FUNDACAO UNIVERSIDADE DE BRASILIA - FUB";"28 - Encargos especiais";"846 - Outros encargos especiais";"0910 - OPERACOES ESPECIAIS: GESTAO DA PARTICIPACAO EM ORGANISMOS E";"00PW - CONTRIBUICOES A ENTIDADES NACIONAIS SEM EXIGENCIA DE PROGRAMACAO ESPECIFICA";"00 - NAO ATRIBUIDO";"0000";"0067 - ASSOCIACAO NACIONAL DE ENSINO E PESQUISA DO CAMPO DE PUBLICAS (ANEPCP)";"3 - Outras Despesas Correntes";"41 - Contribuições";"50 - Transferências a Instituições Privadas sem Fins Lucrativos";"500,00";"500,00";"500,00";"0,00";
"11/2020";"26000 - Ministério da Educação";"26271 - Fundação Universidade de Brasília";"154040 - FUNDACAO UNIVERSIDADE DE BRASILIA - FUB";"12 - Educação";"364 - Ensino superior";"5013 - EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUI";"20GK - FOMENTO AS ACOES DE GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO";"00 - NAO ATRIBUIDO";"4053 - PAULA BELMONTE";"0000 - FOMENTO AS ACOES DE GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO";"3 - Outras Despesas Correntes";"18 - Auxílio Financeiro a Estudantes";"90 - Reserva de Contingência";"0,00";"750,00";"27.600,00";"0,00";
"11/2020";"26000 - Ministério da Educação";"26271 - Fundação Universidade de Brasília";"154040 - FUNDACAO UNIVERSIDADE DE BRASILIA - FUB";"12 - Educação";"364 - Ensino superior";"5013 - EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUI";"20GK - FOMENTO AS ACOES DE GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO";"00 - NAO ATRIBUIDO";"0000";"RO00 - FOMENTO AS ACOES DE GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO - DESPESAS DIVERSAS (REGRA DE OURO)";"3 - Outras Despesas Correntes";"39 - Outros Serviços de Terceiros - Pessoa Jurídica";"90 - Reserva de Contingência";"687.843,00";"0,00";"0,00";"0,00";
"11/2020";"26000 - Ministério da Educação";"26271 - Fundação Universidade de Brasília";"154040 - FUNDACAO UNIVERSIDADE DE BRASILIA - FUB";"12 - Educação";"364 - Ensino superior";"5013 - EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUI";"20RK - FUNCIONAMENTO DE INSTITUICOES FEDERAIS DE ENSINO SUPERIOR";"00 - NAO ATRIBUIDO";"0000";"0000 - FUNCIONAMENTO DE INSTITUICOES FEDERAIS DE ENSINO SUPERIOR - DESPESAS DIVERSAS";"3 - Outras Despesas Correntes";"47 - Obrigações Tributárias e Contributivas";"90 - Reserva de Contingência";"0,00";"15.058,99";"15.038,43";"0,00";
"11/2020";"26000 - Ministério da Educação";"26271 - Fundação Universidade de Brasília";"154040 - FUNDACAO UNIVERSIDADE DE BRASILIA - FUB";"12 - Educação";"364 - Ensino superior";"5013 - EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUI";"20RK - FUNCIONAMENTO DE INSTITUICOES FEDERAIS DE ENSINO SUPERIOR";"00 - NAO ATRIBUIDO";"0000";"0000 - FUNCIONAMENTO DE INSTITUICOES FEDERAIS DE ENSINO SUPERIOR - DESPESAS DIVERSAS";"3 - Outras Despesas Correntes";"37 - Locação de Mão-de-Obra";"90 - Reserva de Contingência";"0,00";"3.383.597,69";"3.224.272,01";"0,00";
"11/2020";"26000 - Ministério da Educação";"26271 - Fundação Universidade de Brasília";"154040 - FUNDACAO UNIVERSIDADE DE BRASILIA - FUB";"12 - Educação";"364 - Ensino superior";"2080 - EDUCACAO DE QUALIDADE PARA TODOS";"20RK - FUNCIONAMENTO DE INSTITUICOES FEDERAIS DE ENSINO SUPERIOR";"00 - NAO ATRIBUIDO";"0000";"0000 - FUNCIONAMENTO DE INSTITUICOES FEDERAIS DE ENSINO SUPERIOR - DESPESAS DIVERSAS";"3 - Outras Despesas Correntes";"36 - Outros Serviços de Terceiros - Pessoa Física";"90 - Reserva de Contingência";"0,00";"0,00";"0,00";"4.222,60";
"11/2020";"26000 - Ministério da Educação";"26271 - Fundação Universidade de Brasília";"154040 - FUNDACAO UNIVERSIDADE DE BRASILIA - FUB";"18 - Gestão ambiental";"125 - Normatização e fiscalização";"2221 - RECURSOS HIDRICOS";"4926 - REGULACAO E FISCALIZACAO DOS USOS DE RECURSOS HIDRICOS, DOS SERVICOS DE IRRIGACAO E ADUCAO DE AGUA BRUTA E DA SEGURANCA DE BARRAGENS";"00 - NAO ATRIBUIDO";"0000";"0006 - REGULACAO DO PROJETO DE INTEGRACAO DO RIO SAO FRANCISCO - PISF";"3 - Outras Despesas Correntes";"39 - Outros Serviços de Terceiros - Pessoa Jurídica";"90 - Reserva de Contingência";"44.811,50";"0,00";"0,00";"0,00";
"11/2020";"26000 - Ministério da Educação";"26271 - Fundação Universidade de Brasília";"154040 - FUNDACAO UNIVERSIDADE DE BRASILIA - FUB";"06 - Segurança pública";"122 - Administração geral";"0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"2000 - ADMINISTRACAO DA UNIDADE";"00 - NAO ATRIBUIDO";"0000";"0001 - OUTRAS DESPESAS ADMINISTRATIVAS";"3 - Outras Despesas Correntes";"39 - Outros Serviços de Terceiros - Pessoa Jurídica";"90 - Reserva de Contingência";"97.310,00";"0,00";"0,00";"0,00";
"11/2020";"26000 - Ministério da Educação";"26271 - Fundação Universidade de Brasília";"154040 - FUNDACAO UNIVERSIDADE DE BRASILIA - FUB";"18 - Gestão ambiental";"125 - Normatização e fiscalização";"2221 - RECURSOS HIDRICOS";"4926 - REGULACAO E FISCALIZACAO DOS USOS DE RECURSOS HIDRICOS, DOS SERVICOS DE IRRIGACAO E ADUCAO DE AGUA BRUTA E DA SEGURANCA DE BARRAGENS";"00 - NAO ATRIBUIDO";"0000";"0006 - REGULACAO DO PROJETO DE INTEGRACAO DO RIO SAO FRANCISCO - PISF";"3 - Outras Despesas Correntes";"14 - Diárias - Civil";"90 - Reserva de Contingência";"- 4.870,20";"0,00";"0,00";"0,00";
"11/2020";"26000 - Ministério da Educação";"26271 - Fundação Universidade de Brasília";"154040 - FUNDACAO UNIVERSIDADE DE BRASILIA - FUB";"12 - Educação";"364 - Ensino superior";"5013 - EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUI";"20RK - FUNCIONAMENTO DE INSTITUICOES FEDERAIS DE ENSINO SUPERIOR";"00 - NAO ATRIBUIDO";"0000";"CV19 - CORONAVIRUS (COVID-19)";"3 - Outras Despesas Correntes";"18 - Auxílio Financeiro a Estudantes";"90 - Reserva de Contingência";"1.996.420,00";"1.994.410,00";"1.994.410,00";"0,00";
"11/2020";"26000 - Ministério da Educação";"26271 - Fundação Universidade de Brasília";"154040 - FUNDACAO UNIVERSIDADE DE BRASILIA - FUB";"26 - Transporte";"121 - Planejamento e orçamento";"0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"20UC - ESTUDOS, PROJETOS E PLANEJAMENTO DE INFRAESTRUTURA DE TRANSPORTES";"00 - NAO ATRIBUIDO";"8100 - RELATOR GERAL";"0000 - ESTUDOS, PROJETOS E PLANEJAMENTO DE INFRAESTRUTURA DE TRANSPORTES - DESPESAS DIVERSAS";"3 - Outras Despesas Correntes";"39 - Outros Serviços de Terceiros - Pessoa Jurídica";"90 - Reserva de Contingência";"0,00";"5.502.752,40";"5.565.213,18";"0,00";
"11/2020";"26000 - Ministério da Educação";"26271 - Fundação Universidade de Brasília";"154040 - FUNDACAO UNIVERSIDADE DE BRASILIA - FUB";"12 - Educação";"364 - Ensino superior";"5013 - EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUI";"15R3 - APOIO A EXPANSAO, REESTRUTURACAO E MODERNIZACAO DAS INSTITUICOES FEDERAIS DE ENSINO SUPERIOR";"00 - NAO ATRIBUIDO";"8100 - RELATOR GERAL";"0000 - APOIO A EXPANSAO, REESTRUTURACAO E MODERNIZACAO DAS INSTITUICOES FEDERAIS DE ENSINO SUPERIOR";"4 - Investimentos";"51 - Obras e Instalações";"90 - Reserva de Contingência";"4.000.000,00";"0,00";"0,00";"0,00";
"11/2020";"26000 - Ministério da Educação";"26271 - Fundação Universidade de Brasília";"154040 - FUNDACAO UNIVERSIDADE DE BRASILIA - FUB";"05 - Defesa nacional";"153 - Defesa terrestre";"6012 - DEFESA NACIONAL";"14T5 - IMPLANTACAO DO SISTEMA INTEGRADO DE MONITORAMENTO DE FRONTEIRAS - SISFRON";"00 - NAO ATRIBUIDO";"0000";"0004 - SUPORTE LOGISTICO E DE FUNCIONAMENTO INTEGRADOS";"3 - Outras Despesas Correntes";"39 - Outros Serviços de Terceiros - Pessoa Jurídica";"90 - Reserva de Contingência";"0,00";"0,00";"19.082,44";"0,00";
"11/2020";"26000 - Ministério da Educação";"26271 - Fundação Universidade de Brasília";"154040 - FUNDACAO UNIVERSIDADE DE BRASILIA - FUB";"05 - Defesa nacional";"153 - Defesa terrestre";"6012 - DEFESA NACIONAL";"14T6 - IMPLANTACAO DO PROGRAMA ESTRATEGICO DE PROTECAO DA SOCIEDADE (PROTEGER)";"00 - NAO ATRIBUIDO";"0000";"0003 - IMPLANTACAO DO SISTEMA DE SENSORIAMENTO E APOIO A DECISAO DO SISTEMA INTEGRADO DE PROTECAO DA SOCIEDADE (PROTEGER)";"4 - Investimentos";"39 - Outros Serviços de Terceiros - Pessoa Jurídica";"90 - Reserva de Contingência";"0,00";"0,00";"290.650,00";"0,00";
"11/2020";"26000 - Ministério da Educação";"26271 - Fundação Universidade de Brasília";"154040 - FUNDACAO UNIVERSIDADE DE BRASILIA - FUB";"12 - Educação";"364 - Ensino superior";"5013 - EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUI";"20RK - FUNCIONAMENTO DE INSTITUICOES FEDERAIS DE ENSINO SUPERIOR";"00 - NAO ATRIBUIDO";"0000";"RO01 - REGRA DE OURO";"3 - Outras Despesas Correntes";"40 - Serviços de Tecnologia da Informação e Comunicação";"90 - Reserva de Contingência";"630.741,20";"0,00";"63.578,00";"0,00";
"11/2020";"26000 - Ministério da Educação";"26271 - Fundação Universidade de Brasília";"154040 - FUNDACAO UNIVERSIDADE DE BRASILIA - FUB";"12 - Educação";"364 - Ensino superior";"0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"20TP - ATIVOS CIVIS DA UNIAO";"00 - NAO ATRIBUIDO";"0000";"0000 - ATIVOS CIVIS DA UNIAO";"1 - Pessoal e Encargos Sociais";"04 - Contratação por Tempo Determinado";"90 - Reserva de Contingência";"0,00";"0,00";"12.381,51";"0,00";
"11/2020";"26000 - Ministério da Educação";"26271 - Fundação Universidade de Brasília";"154040 - FUNDACAO UNIVERSIDADE DE BRASILIA - FUB";"12 - Educação";"364 - Ensino superior";"2080 - EDUCACAO DE QUALIDADE PARA TODOS";"20RK - FUNCIONAMENTO DE INSTITUICOES FEDERAIS DE ENSINO SUPERIOR";"00 - NAO ATRIBUIDO";"0000";"0000 - FUNCIONAMENTO DE INSTITUICOES FEDERAIS DE ENSINO SUPERIOR - DESPESAS DIVERSAS";"4 - Investimentos";"51 - Obras e Instalações";"90 - Reserva de Contingência";"0,00";"0,00";"0,00";"439.646,25";
"11/2020";"26000 - Ministério da Educação";"26271 - Fundação Universidade de Brasília";"154040 - FUNDACAO UNIVERSIDADE DE BRASILIA - FUB";"06 - Segurança pública";"422 - Direitos individuais, coletivos e difusos";"5016 - SEGURANCA PUBLICA, COMBATE A CORRUPCAO, AO CRIME ORGANIZADO";"20IE - POLITICA PUBLICA SOBRE DROGAS";"00 - NAO ATRIBUIDO";"8100 - RELATOR GERAL";"000H - APOIO PARA REDUCAO DA OFERTA DE DROGAS";"3 - Outras Despesas Correntes";"36 - Outros Serviços de Terceiros - Pessoa Física";"90 - Reserva de Contingência";"378.050,00";"0,00";"0,00";"0,00";
"11/2020";"26000 - Ministério da Educação";"26271 - Fundação Universidade de Brasília";"154040 - FUNDACAO UNIVERSIDADE DE BRASILIA - FUB";"06 - Segurança pública";"422 - Direitos individuais, coletivos e difusos";"5016 - SEGURANCA PUBLICA, COMBATE A CORRUPCAO, AO CRIME ORGANIZADO";"20IE - POLITICA PUBLICA SOBRE DROGAS";"00 - NAO ATRIBUIDO";"8100 - RELATOR GERAL";"000H - APOIO PARA REDUCAO DA OFERTA DE DROGAS";"3 - Outras Despesas Correntes";"20 - Auxílio Financeiro a Pesquisadores";"90 - Reserva de Contingência";"252.500,00";"0,00";"0,00";"0,00";
"11/2020";"26000 - Ministério da Educação";"26271 - Fundação Universidade de Brasília";"154040 - FUNDACAO UNIVERSIDADE DE BRASILIA - FUB";"12 - Educação";"128 - Formação de recursos humanos";"2109 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA EDUCACAO";"4572 - CAPACITACAO DE SERVIDORES PUBLICOS FEDERAIS EM PROCESSO DE QUALIFICACAO E REQUALIFICACAO";"00 - NAO ATRIBUIDO";"0000";"0000 - CAPACITACAO DE SERVIDORES PUBLICOS FEDERAIS EM PROCESSO DE QUALIFICACAO E REQUALIFICACAO";"3 - Outras Despesas Correntes";"47 - Obrigações Tributárias e Contributivas";"91 - APLICACOES DIRETAS - OPER.INTRA-ORCAMENTARIAS";"0,00";"0,00";"0,00";"640,00";
"11/2020";"26000 - Ministério da Educação";"26271 - Fundação Universidade de Brasília";"154040 - FUNDACAO UNIVERSIDADE DE BRASILIA - FUB";"12 - Educação";"364 - Ensino superior";"5013 - EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUI";"20RK - FUNCIONAMENTO DE INSTITUICOES FEDERAIS DE ENSINO SUPERIOR";"00 - NAO ATRIBUIDO";"0000";"0000 - FUNCIONAMENTO DE INSTITUICOES FEDERAIS DE ENSINO SUPERIOR - DESPESAS DIVERSAS";"3 - Outras Despesas Correntes";"20 - Auxílio Financeiro a Pesquisadores";"90 - Reserva de Contingência";"- 205.734,92";"431.892,67";"168.542,67";"0,00";
"11/2020";"26000 - Ministério da Educação";"26271 - Fundação Universidade de Brasília";"154040 - FUNDACAO UNIVERSIDADE DE BRASILIA - FUB";"12 - Educação";"368 - Educação básica";"5011 - EDUCACAO BASICA DE QUALIDADE";"0509 - APOIO AO DESENVOLVIMENTO DA EDUCACAO BASICA";"00 - NAO ATRIBUIDO";"8100 - RELATOR GERAL";"0000 - APOIO AO DESENVOLVIMENTO DA EDUCACAO BASICA - DESPESAS DIVERSAS";"3 - Outras Despesas Correntes";"39 - Outros Serviços de Terceiros - Pessoa Jurídica";"90 - Reserva de Contingência";"90.000.000,00";"0,00";"0,00";"0,00";
"11/2020";"26000 - Ministério da Educação";"26271 - Fundação Universidade de Brasília";"154040 - FUNDACAO UNIVERSIDADE DE BRASILIA - FUB";"12 - Educação";"364 - Ensino superior";"5013 - EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUI";"20RK - FUNCIONAMENTO DE INSTITUICOES FEDERAIS DE ENSINO SUPERIOR";"00 - NAO ATRIBUIDO";"0000";"RO01 - REGRA DE OURO";"3 - Outras Despesas Correntes";"47 - Obrigações Tributárias e Contributivas";"91 - APLICACOES DIRETAS - OPER.INTRA-ORCAMENTARIAS";"0,00";"1.018,56";"1.018,56";"0,00";
"11/2020";"26000 - Ministério da Educação";"26271 - Fundação Universidade de Brasília";"154040 - FUNDACAO UNIVERSIDADE DE BRASILIA - FUB";"12 - Educação";"364 - Ensino superior";"2080 - EDUCACAO DE QUALIDADE PARA TODOS";"20RK - FUNCIONAMENTO DE INSTITUICOES FEDERAIS DE ENSINO SUPERIOR";"00 - NAO ATRIBUIDO";"3755 - RONEY NEMER";"EIND - EMENDA INDIVIDUAL";"3 - Outras Despesas Correntes";"18 - Auxílio Financeiro a Estudantes";"90 - Reserva de Contingência";"0,00";"0,00";"0,00";"5.300,00";
"11/2020";"26000 - Ministério da Educação";"26271 - Fundação Universidade de Brasília";"154040 - FUNDACAO UNIVERSIDADE DE BRASILIA - FUB";"09 - Previdência social";"272 - Previdência do regime estatutário";"0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"0181 - APOSENTADORIAS E PENSOES CIVIS DA UNIAO";"00 - NAO ATRIBUIDO";"0000";"RO00 - APOSENTADORIAS E PENSOES CIVIS DA UNIAO - REGRA DE OURO";"1 - Pessoal e Encargos Sociais";"91 - Sentenças Judiciais";"90 - Reserva de Contingência";"- 3.706,11";"5.392.057,00";"5.375.851,81";"0,00";
"11/2020";"26000 - Ministério da Educação";"26271 - Fundação Universidade de Brasília";"154040 - FUNDACAO UNIVERSIDADE DE BRASILIA - FUB";"12 - Educação";"364 - Ensino superior";"2080 - EDUCACAO DE QUALIDADE PARA TODOS";"4002 - ASSISTENCIA AO ESTUDANTE DE ENSINO SUPERIOR";"00 - NAO ATRIBUIDO";"0000";"0000 - ASSISTENCIA AO ESTUDANTE DE ENSINO SUPERIOR - DESPESAS DIVERSAS";"3 - Outras Despesas Correntes";"18 - Auxílio Financeiro a Estudantes";"90 - Reserva de Contingência";"0,00";"0,00";"0,00";"11.196,00";
"11/2020";"26000 - Ministério da Educação";"26271 - Fundação Universidade de Brasília";"154040 - FUNDACAO UNIVERSIDADE DE BRASILIA - FUB";"12 - Educação";"301 - Atenção básica";"0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"2004 - ASSISTENCIA MEDICA E ODONTOLOGICA AOS SERVIDORES CIVIS, EMPREGADOS, MILITARES E SEUS DEPENDENTES";"00 - NAO ATRIBUIDO";"0000";"RO01 - REGRA DE OURO: ASSISTENCIA MEDICA E ODONTOLOGICA DE CIVIS - COMPLEMENTACAO DA UNIAO";"3 - Outras Despesas Correntes";"93 - Indenizações e Restituições";"90 - Reserva de Contingência";"0,00";"816.910,07";"815.863,36";"0,00";
"11/2020";"26000 - Ministério da Educação";"26271 - Fundação Universidade de Brasília";"154040 - FUNDACAO UNIVERSIDADE DE BRASILIA - FUB";"12 - Educação";"364 - Ensino superior";"5013 - EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUI";"20RK - FUNCIONAMENTO DE INSTITUICOES FEDERAIS DE ENSINO SUPERIOR";"00 - NAO ATRIBUIDO";"0000";"0002 - FUNCIONAMENTO DOS HOSPITAIS VETERINARIOS";"3 - Outras Despesas Correntes";"30 - Material de Consumo";"90 - Reserva de Contingência";"24.268,75";"21.528,75";"21.528,75";"0,00";
"11/2020";"26000 - Ministério da Educação";"26271 - Fundação Universidade de Brasília";"154040 - FUNDACAO UNIVERSIDADE DE BRASILIA - FUB";"12 - Educação";"364 - Ensino superior";"5013 - EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUI";"20GK - FOMENTO AS ACOES DE GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO";"00 - NAO ATRIBUIDO";"0000";"0000 - FOMENTO AS ACOES DE GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO";"3 - Outras Despesas Correntes";"39 - Outros Serviços de Terceiros - Pessoa Jurídica";"90 - Reserva de Contingência";"0,00";"0,00";"2.400,00";"0,00";
